Nom gare;Code Gare;Type jour;Year;Date de comptage;Ligne;Tranche horaire;Montants
LA FERTE ALAIS;87681452;Dimanche;2015.0;2015-11-08;D;De 16h à 20h;136
GARGES SARCELLES;87276196;Dimanche;2015.0;2015-11-08;D;Avant 6h;120
LE MEE;87682179;Dimanche;2015.0;2015-11-08;D;De 10h à 16h;1023
MAISSE;87681486;Dimanche;2015.0;2015-11-08;D;De 10h à 16h;68
CREIL;87276006;Dimanche;2015.0;2015-11-08;D;De 6h à 10h;97
LE BRAS DE FER - EVRY GENOPOLE;87681395;Dimanche;2015.0;2015-11-08;D;Après 20h;145
ORANGIS BOIS DE L'EPINE;87681346;Dimanche;2015.0;2015-11-08;D;De 6h à 10h;244
MONTGERON CROSNE;87682104;Dimanche;2015.0;2015-11-08;D;De 10h à 16h;1265
PARIS GARE DE LYON;87686006;Dimanche;2015.0;2015-11-08;D;Après 20h;8355
GRAND BOURG;87681353;Dimanche;2015.0;2015-11-08;D;De 10h à 16h;162
LES NOUES;87276238;Dimanche;2015.0;2015-11-08;D;De 10h à 16h;593
MENNECY;87681411;Dimanche;2015.0;2015-11-08;D;De 10h à 16h;336
LOUVRES;87276253;Dimanche;2015.0;2015-11-08;D;De 6h à 10h;155
MENNECY;87681411;Dimanche;2015.0;2015-11-08;D;De 6h à 10h;117
JUVISY;87545244;Dimanche;2015.0;2015-11-08;D;Après 20h;1782
CORBEIL ESSONNES;87681007;Dimanche;2015.0;2015-11-08;D;De 6h à 10h;1057
ESSONNES ROBINSON;87681601;Dimanche;2015.0;2015-11-08;D;Après 20h;7
CRETEIL POMPADOUR;87608802;Dimanche;2015.0;2015-11-08;D;Avant 6h;37
CORBEIL ESSONNES;87681007;Dimanche;2015.0;2015-11-08;D;Avant 6h;158
SAINT-DENIS;87271015;Dimanche;2015.0;2015-11-08;D;De 6h à 10h;1961
PARIS NORD;87271007;Dimanche;2015.0;2015-11-08;D;De 16h à 20h;16571
CHANTILLY GOUVIEUX;87276113;Dimanche;2015.0;2015-11-08;D;De 10h à 16h;93
BOUSSY SAINT-ANTOINE;87682138;Dimanche;2015.0;2015-11-08;D;Avant 6h;25
BUNO GIRONVILLE;87681510;Dimanche;2015.0;2015-11-08;D;De 10h à 16h;37
CRETEIL POMPADOUR;87608802;Dimanche;2015.0;2015-11-08;D;Après 20h;643
BALLANCOURT;87681437;Dimanche;2015.0;2015-11-08;D;De 16h à 20h;88
BOIGNEVILLE;87684407;Dimanche;2015.0;2015-11-08;D;De 16h à 20h;21
ACHERES VILLE;87381657;JOB;2018.0;2018-03-27;L;Après 20h;36
BOUGIVAL;87382440;JOB;2016.0;2016-03-15;L;Après 20h;18
PUTEAUX;87382382;JOB;2016.0;2016-03-22;L;Après 20h;63
MONTFORT L'AMAURY MERE;87393892;JOB;2018.0;2018-10-16;N;Après 20h;15
LES ESSARTS LE ROI;87393280;JOB;2018.0;2018-10-16;N;De 6h à 10h;996
PARIS MONTPARNASSE;87391003;JOB;2018.0;2018-10-18;N;De 16h à 20h;20657
LES ESSARTS LE ROI;87393280;JOB;2018.0;2018-10-16;N;Après 20h;25
MANTES LA JOLIE;87381509;JOB;2018.0;2018-10-16;N;De 16h à 20h;198
PARIS MONTPARNASSE;87391003;JOB;2018.0;2018-10-18;N;Après 20h;4829
LE PERRAY;87393298;JOB;2018.0;2018-10-16;N;De 10h à 16h;180
LA VERRIERE;87393256;JOB;2018.0;2018-10-18;N;Après 20h;23
LE PERRAY;87393298;JOB;2018.0;2018-10-16;N;Avant 6h;20
MEUDON;87393108;JOB;2018.0;2018-10-16;N;Avant 6h;8
VIROFLAY RIVE GAUCHE;87393215;JOB;2018.0;2018-10-16;N;De 16h à 20h;2271
VIROFLAY RIVE GAUCHE;87393215;JOB;2018.0;2018-10-16;N;De 6h à 10h;1436
EPONE MEZIERES;87386763;Samedi;2018.0;2018-10-20;N;De 10h à 16h;107
EPONE MEZIERES;87386763;Samedi;2018.0;2018-10-20;N;De 16h à 20h;52
COIGNIERES;87393272;Samedi;2018.0;2018-10-20;N;De 10h à 16h;196
COIGNIERES;87393272;Samedi;2018.0;2018-10-20;N;Après 20h;68
BEYNES;87393363;Samedi;2018.0;2018-10-20;N;De 16h à 20h;21
DREUX;87393488;Samedi;2018.0;2018-10-20;N;De 16h à 20h;157
CLAMART;87391565;Samedi;2018.0;2018-10-20;N;Après 20h;273
CLAMART;87391565;Samedi;2018.0;2018-10-20;N;Avant 6h;13
SAINT-QUENTIN EN YVELINES;87393843;JOB;2018.0;2018-10-16;N;De 6h à 10h;2369
COIGNIERES;87393272;JOB;2018.0;2018-10-16;N;De 10h à 16h;191
RAMBOUILLET;87393314;JOB;2018.0;2018-10-16;N;Après 20h;55
COIGNIERES;87393272;JOB;2018.0;2018-10-16;N;Après 20h;53
COIGNIERES;87393272;JOB;2018.0;2018-10-16;N;Avant 6h;25
MONTFORT L'AMAURY MERE;87393892;Dimanche;2018.0;2018-10-14;N;De 16h à 20h;202
PARIS MONTPARNASSE;87391003;Dimanche;2018.0;2018-10-14;N;Après 20h;3265
PLAISIR GRIGNON;87393421;Dimanche;2018.0;2018-10-14;N;De 6h à 10h;269
MANTES LA JOLIE;87381509;Samedi;2018.0;2018-10-20;N;De 6h à 10h;166
NEZEL AULNAY;87381731;Dimanche;2018.0;2018-10-14;N;De 16h à 20h;19
ORGERUS BEHOUST;87393447;Dimanche;2018.0;2018-10-14;N;Après 20h;11
NEZEL AULNAY;87381731;Dimanche;2018.0;2018-10-14;N;De 6h à 10h;7
MEUDON;87393108;Dimanche;2018.0;2018-10-14;N;De 16h à 20h;230
HOUDAN;87393462;Samedi;2018.0;2018-10-20;N;De 6h à 10h;133
MAULE;87381723;Dimanche;2018.0;2018-10-14;N;De 16h à 20h;70
GUERARD LA CELLE SUR MORIN;87116269;Samedi;2015.0;2015-03-28;P;De 10h à 16h;13
JOUY SUR MORIN CHAMPGOULIN;87430918;Samedi;2015.0;2015-03-28;P;De 6h à 10h;0
SAINTE-COLOMBE SEPTVEILLES;87116178;JOB;2015.0;2015-03-31;P;De 16h à 20h;13
CRECY LA CHAPELLE;87116772;Samedi;2015.0;2015-03-28;P;De 10h à 16h;69
CRECY LA CHAPELLE;87116772;Samedi;2015.0;2015-03-28;P;Après 20h;10
CHATEAU THIERRY;87116582;Samedi;2015.0;2015-03-28;P;Après 20h;46
SAINT-SIMEON;87116368;JOB;2015.0;2015-03-31;P;De 16h à 20h;0
CHAUFFRY;87116350;Samedi;2015.0;2015-03-28;P;De 10h à 16h;3
TOURNAN;87116210;JOB;2015.0;2015-03-31;P;De 16h à 20h;304
TOURNAN;87116210;JOB;2015.0;2015-03-31;P;De 10h à 16h;239
LA FERTE GAUCHER CENTRE;87430819;Samedi;2015.0;2015-03-28;P;De 16h à 20h;2
JOUY SUR MORIN EUSTACHE;87430900;Samedi;2015.0;2015-03-28;P;De 16h à 20h;2
LA FERTE GAUCHER CENTRE;87430819;Samedi;2015.0;2015-03-28;P;De 6h à 10h;1
NOGENT L'ARTAUD CHARLY;87116566;Samedi;2015.0;2015-03-28;P;De 10h à 16h;92
LA FERTE SOUS JOUARRE;87116517;Samedi;2015.0;2015-03-28;P;De 16h à 20h;284
JOUY SUR MORIN MONUMENT;87430884;Samedi;2015.0;2015-03-28;P;Après 20h;0
LA FERTE GAUCHER;87116392;Samedi;2015.0;2015-03-28;P;De 16h à 20h;3
LA FERTE GAUCHER;87116392;Samedi;2015.0;2015-03-28;P;De 6h à 10h;1
LAGNY THORIGNY;87116319;Samedi;2015.0;2015-03-28;P;De 10h à 16h;1206
MOUROUX;87116285;Samedi;2015.0;2015-03-28;P;De 6h à 10h;11
GARANCIERES LA QUEUE;87393439;Dimanche;2018.0;2018-10-14;N;De 10h à 16h;50
FONTENAY LE FLEURY;87393405;Dimanche;2018.0;2018-10-14;N;De 10h à 16h;626
CHAVILLE RIVE GAUCHE;87393207;Dimanche;2018.0;2018-10-14;N;Après 20h;84
VANVES MALAKOFF;87391532;Samedi;2018.0;2018-10-20;N;De 10h à 16h;627
EPONE MEZIERES;87386763;Dimanche;2018.0;2018-10-14;N;De 6h à 10h;17
COIGNIERES;87393272;Dimanche;2018.0;2018-10-14;N;De 16h à 20h;110
COIGNIERES;87393272;Dimanche;2018.0;2018-10-14;N;De 10h à 16h;140
COIGNIERES;87393272;Dimanche;2018.0;2018-10-14;N;De 6h à 10h;37
COIGNIERES;87393272;Dimanche;2018.0;2018-10-14;N;Après 20h;34
DREUX;87393488;Dimanche;2018.0;2018-10-14;N;Avant 6h;29
SAINTE-COLOMBE SEPTVEILLES;87116178;Samedi;2015.0;2015-03-28;P;De 16h à 20h;26
VILLIERS MONTBARBIN;87116749;Samedi;2015.0;2015-03-28;P;De 16h à 20h;13
VILLIERS MONTBARBIN;87116749;Samedi;2015.0;2015-03-28;P;De 6h à 10h;4
VERNEUIL L'ETANG;87116079;Samedi;2015.0;2015-03-28;P;De 10h à 16h;243
VILLIERS MONTBARBIN;87116749;Samedi;2015.0;2015-03-28;P;Avant 6h;0
TRILPORT;87116491;Samedi;2015.0;2015-03-28;P;De 16h à 20h;170
VAIRES TORCY;87116293;Samedi;2015.0;2015-03-28;P;Avant 6h;43
BEYNES;87393363;Dimanche;2018.0;2018-10-14;N;De 6h à 10h;18
TOURNAN;87116210;Samedi;2015.0;2015-03-28;P;Après 20h;32
BEYNES;87393363;Dimanche;2018.0;2018-10-14;N;Après 20h;7
LES ESSARTS LE ROI;87393280;Dimanche;2018.0;2018-10-14;N;De 16h à 20h;170
PLAISIR LES CLAYES;87393629;Samedi;2018.0;2018-10-20;N;De 6h à 10h;106
MAREIL SUR MAULDRE;87381715;Samedi;2018.0;2018-10-20;N;De 6h à 10h;9
MARCHEZAIS BROUE;87393470;Dimanche;2018.0;2018-10-14;N;De 16h à 20h;26
MANTES LA JOLIE;87381509;Dimanche;2018.0;2018-10-14;N;De 16h à 20h;176
MANTES LA JOLIE;87381509;Dimanche;2018.0;2018-10-14;N;De 10h à 16h;127
MANTES LA JOLIE;87381509;Dimanche;2018.0;2018-10-14;N;De 6h à 10h;64
LES ESSARTS LE ROI;87393280;Dimanche;2018.0;2018-10-14;N;Avant 6h;0
LE PERRAY;87393298;Dimanche;2018.0;2018-10-14;N;De 10h à 16h;155
MAULE;87381723;Dimanche;2018.0;2018-10-14;N;Après 20h;10
SAINT-QUENTIN EN YVELINES;87393843;Dimanche;2018.0;2018-10-14;N;De 10h à 16h;911
SAINT-QUENTIN EN YVELINES;87393843;Dimanche;2018.0;2018-10-14;N;De 6h à 10h;278
TACOIGNIERES RICHEBOURG;87393454;Dimanche;2018.0;2018-10-14;N;De 16h à 20h;42
PLAISIR LES CLAYES;87393629;Dimanche;2018.0;2018-10-14;N;De 16h à 20h;244
SEVRES RIVE GAUCHE;87393124;Dimanche;2018.0;2018-10-14;N;De 6h à 10h;57
RAMBOUILLET;87393314;Dimanche;2018.0;2018-10-14;N;Après 20h;52
TRAPPES;87393835;Dimanche;2018.0;2018-10-14;N;De 10h à 16h;693
TRAPPES;87393835;Dimanche;2018.0;2018-10-14;N;De 6h à 10h;195
SAINT-CYR;87393223;Dimanche;2018.0;2018-10-14;N;Après 20h;178
RAMBOUILLET;87393314;Dimanche;2018.0;2018-10-14;N;Avant 6h;5
SAINT-REMY LA VANNE;87116376;JOB;2015.0;2015-03-31;P;De 16h à 20h;2
PROVINS;87116160;JOB;2015.0;2015-03-31;P;De 6h à 10h;545
PIERRELAYE;87276097;Dimanche;2017.0;2017-04-23;C;De 16h à 20h;56
CERNAY;87276063;JOB;2017.0;2017-04-25;C;De 6h à 10h;1794
DOURDAN;87545525;Dimanche;2017.0;2017-04-23;C;Avant 6h;16
CERNAY;87276063;JOB;2017.0;2017-04-25;C;Après 20h;92
RUNGIS LA FRATERNELLE;87546291;JOB;2017.0;2017-04-25;C;Avant 6h;4
MASSY PALAISEAU;87393579;JOB;2017.0;2017-04-25;C;De 16h à 20h;3900
GRAVIGNY BALIZY;87393645;JOB;2017.0;2017-04-25;C;De 10h à 16h;183
ISSY VAL DE SEINE;87393306;JOB;2017.0;2017-04-25;C;Avant 6h;30
LES SAULES;87546226;JOB;2017.0;2017-04-25;C;De 10h à 16h;580
IVRY SUR SEINE;87545301;JOB;2017.0;2017-04-25;C;Avant 6h;205
ETRECHY;87545145;Dimanche;2017.0;2017-04-23;C;Après 20h;33
EGLY;87545475;Dimanche;2017.0;2017-04-23;C;Avant 6h;2
PONT DU GARIGLIANO - HOPITAL EUROPEEN GEORGES POMPIDOU;87393322;JOB;2017.0;2017-04-25;C;Après 20h;410
PONT DU GARIGLIANO - HOPITAL EUROPEEN GEORGES POMPIDOU;87393322;JOB;2017.0;2017-04-25;C;Avant 6h;4
FRANCONVILLE LE PLESSIS BOUCHARD;87276071;Dimanche;2017.0;2017-04-23;C;Après 20h;114
SAINT-MARTIN D'ETAMPES;87545350;JOB;2017.0;2017-04-25;C;Après 20h;16
MASSY PALAISEAU;87393579;JOB;2017.0;2017-04-25;C;De 10h à 16h;1548
LES GRESILLONS;87272146;JOB;2017.0;2017-04-25;C;De 16h à 20h;2623
SAINT-GRATIEN;87276170;JOB;2017.0;2017-04-25;C;Après 20h;178
PIERRELAYE;87276097;JOB;2017.0;2017-04-25;C;De 16h à 20h;171
JUVISY;87545244;Dimanche;2017.0;2017-04-23;C;De 10h à 16h;4975
LES SAULES;87546226;JOB;2017.0;2017-04-25;C;Après 20h;72
ISSY VAL DE SEINE;87393306;Dimanche;2017.0;2017-04-23;C;De 16h à 20h;499
IVRY SUR SEINE;87545301;Dimanche;2017.0;2017-04-23;C;Après 20h;376
PEREIRE LEVALLOIS;87381012;JOB;2017.0;2017-04-25;C;Après 20h;804
MASSY VERRIERES;87383281;Dimanche;2017.0;2017-04-23;C;Avant 6h;3
GRAVIGNY BALIZY;87393645;JOB;2017.0;2017-04-25;C;Après 20h;15
ORLY VILLE;87546200;JOB;2017.0;2017-04-25;C;De 6h à 10h;1548
MUSEE D'ORSAY;87547307;JOB;2017.0;2017-04-25;C;Avant 6h;20
IGNY;87393561;JOB;2017.0;2017-04-25;C;De 16h à 20h;251
MONTIGNY BEAUCHAMP;87276089;JOB;2017.0;2017-04-25;C;De 10h à 16h;904
MONTIGNY BEAUCHAMP;87276089;JOB;2017.0;2017-04-25;C;De 16h à 20h;715
PEREIRE LEVALLOIS;87381012;JOB;2017.0;2017-04-25;C;De 16h à 20h;4029
ISSY VAL DE SEINE;87393306;Dimanche;2017.0;2017-04-23;C;Avant 6h;6
PARIS AUSTERLITZ;87547026;JOB;2017.0;2017-04-25;C;De 10h à 16h;5789
MONTIGNY BEAUCHAMP;87276089;JOB;2017.0;2017-04-25;C;Après 20h;200
PEREIRE LEVALLOIS;87381012;JOB;2017.0;2017-04-25;C;Avant 6h;16
MUSEE D'ORSAY;87547307;JOB;2017.0;2017-04-25;C;Après 20h;562
ORLY VILLE;87546200;JOB;2017.0;2017-04-25;C;Après 20h;100
SAINT-MICHEL NOTRE DAME;87547315;JOB;2017.0;2017-04-25;C;De 10h à 16h;12108
MASSY PALAISEAU;87393579;Dimanche;2017.0;2017-04-23;C;De 6h à 10h;290
MEUDON VAL FLEURY;87393082;Dimanche;2017.0;2017-04-23;C;Après 20h;137
LONGJUMEAU;87393611;Dimanche;2017.0;2017-04-23;C;De 16h à 20h;79
LONGJUMEAU;87393611;Dimanche;2017.0;2017-04-23;C;Après 20h;19
PONT DE L'ALMA;87393041;JOB;2017.0;2017-04-25;C;Avant 6h;19
SERMAISE;87545517;JOB;2017.0;2017-04-25;C;De 16h à 20h;33
INVALIDES;87393033;Dimanche;2017.0;2017-04-23;C;Avant 6h;25
LARDY;87545160;JOB;2017.0;2017-04-25;C;Avant 6h;21
PLACE DU GENERAL LECLERC;87221111;JOB;2017.0;2017-04-25;C;De 10h à 16h;3
PORTE D'ASNIERES;87222222;Dimanche;2017.0;2017-04-23;C;De 10h à 16h;9
LES GRESILLONS;87272146;Dimanche;2017.0;2017-04-23;C;De 6h à 10h;119
MASSY VERRIERES;87383281;JOB;2017.0;2017-04-25;C;De 16h à 20h;128
GRAVIGNY BALIZY;87393645;JOB;2017.0;2017-04-25;C;De 6h à 10h;629
LES SAULES;87546226;Dimanche;2017.0;2017-04-23;C;De 6h à 10h;202
ETRECHY;87545145;Dimanche;2017.0;2017-04-23;C;De 16h à 20h;146
DOURDAN;87545525;Dimanche;2017.0;2017-04-23;C;De 16h à 20h;155
PIERRELAYE;87276097;JOB;2017.0;2017-04-25;C;De 6h à 10h;470
MONDESIR;87332932;JOB;2017.0;2017-04-25;C;De 16h à 20h;0
SAINT-OUEN L'AUMONE LIESSE;87337980;Dimanche;2017.0;2017-04-23;C;De 16h à 20h;64
BREUILLET BRUYERES LE CHATEL;87545483;JOB;2017.0;2017-04-25;C;De 16h à 20h;119
BREUILLET BRUYERES LE CHATEL;87545483;JOB;2017.0;2017-04-25;C;De 6h à 10h;675
PORTE D'ASNIERES;87222222;JOB;2017.0;2017-04-25;C;De 6h à 10h;13
PETIT VAUX;87393652;Dimanche;2017.0;2017-04-23;C;De 16h à 20h;73
BRETIGNY;87545194;Dimanche;2017.0;2017-04-23;C;De 10h à 16h;1298
BRIGEOLLET;87111111;JOB;2017.0;2017-04-25;C;De 6h à 10h;7
INVALIDES;87393033;JOB;2017.0;2017-04-25;C;De 10h à 16h;4635
BIBLIOTHEQUE FRANCOIS MITTERRAND;87328328;Samedi;2017.0;2017-04-22;C;De 10h à 16h;7585
FRANCONVILLE LE PLESSIS BOUCHARD;87276071;Dimanche;2017.0;2017-04-23;C;Avant 6h;15
NEUILLY PORTE MAILLOT;87381020;Dimanche;2017.0;2017-04-23;C;Après 20h;407
RUNGIS LA FRATERNELLE;87546291;JOB;2017.0;2017-04-25;C;Après 20h;51
MUSEE D'ORSAY;87547307;Dimanche;2017.0;2017-04-23;C;De 6h à 10h;271
CHATEAU D'EAU;87331111;Samedi;2017.0;2017-04-22;C;De 6h à 10h;0
LES GRESILLONS;87272146;JOB;2017.0;2017-04-25;C;De 6h à 10h;1239
LES SAULES;87546226;JOB;2017.0;2017-04-25;C;Avant 6h;111
ETRECHY;87545145;Dimanche;2017.0;2017-04-23;C;Avant 6h;4
BIEVRES;87393546;Samedi;2017.0;2017-04-22;C;Avant 6h;4
BIBLIOTHEQUE FRANCOIS MITTERRAND;87328328;Samedi;2017.0;2017-04-22;C;Après 20h;5621
PEREIRE LEVALLOIS;87381012;Dimanche;2017.0;2017-04-23;C;De 10h à 16h;863
BREUILLET VILLAGE;87545491;Samedi;2017.0;2017-04-22;C;De 16h à 20h;114
ISSY VAL DE SEINE;87393306;JOB;2017.0;2017-04-25;C;De 6h à 10h;2234
BOULAINVILLIERS;87543181;Samedi;2017.0;2017-04-22;C;De 6h à 10h;291
ROUTE DE MONNERVILLE;87332957;JOB;2017.0;2017-04-25;C;Avant 6h;2
PORTE DE CLICHY;87111278;JOB;2017.0;2017-04-25;C;Après 20h;466
ATHIS MONS;87545251;Samedi;2017.0;2017-04-22;C;De 10h à 16h;619
PIERRELAYE;87276097;Dimanche;2017.0;2017-04-23;C;Après 20h;19
ISSY;87393074;JOB;2017.0;2017-04-25;C;De 10h à 16h;764
PONT DU GARIGLIANO - HOPITAL EUROPEEN GEORGES POMPIDOU;87393322;JOB;2017.0;2017-04-25;C;De 6h à 10h;759
JOUFFROY TOCQUEVILLE;87881111;JOB;2017.0;2017-04-25;C;De 6h à 10h;11
VIROFLAY RIVE GAUCHE;87393215;Samedi;2017.0;2017-04-22;C;Après 20h;189
JOUY EN JOSAS;87393512;JOB;2017.0;2017-04-25;C;De 10h à 16h;324
SAINT-GRATIEN;87276170;JOB;2017.0;2017-04-25;C;Avant 6h;126
BRETIGNY;87545194;JOB;2017.0;2017-04-25;C;De 10h à 16h;2134
PONTOISE;87276139;JOB;2017.0;2017-04-25;C;Après 20h;211
LE COUDRAY MONTCEAUX;87681635;Dimanche;2015.0;2015-11-08;D;De 10h à 16h;29
PARIS GARE DE LYON;87686006;Dimanche;2015.0;2015-11-08;D;De 10h à 16h;16534
LE VERT DE MAISONS;87681247;Dimanche;2015.0;2015-11-08;D;De 10h à 16h;1169
LE VERT DE MAISONS;87681247;Dimanche;2015.0;2015-11-08;D;De 6h à 10h;335
LE VERT DE MAISONS;87681247;Dimanche;2015.0;2015-11-08;D;Après 20h;135
MALESHERBES;87684415;Dimanche;2015.0;2015-11-08;D;De 16h à 20h;182
LES NOUES;87276238;Dimanche;2015.0;2015-11-08;D;De 16h à 20h;374
BIBLIOTHEQUE FRANCOIS MITTERRAND;87328328;JOB;2017.0;2017-04-25;C;De 6h à 10h;8737
JOUFFROY TOCQUEVILLE;87881111;Samedi;2017.0;2017-04-22;C;De 10h à 16h;13
SAINT-GRATIEN;87276170;Dimanche;2017.0;2017-04-23;C;De 10h à 16h;779
IVRY SUR SEINE;87545301;Samedi;2017.0;2017-04-22;C;De 6h à 10h;444
GENNEVILLIERS;87271205;Samedi;2017.0;2017-04-22;C;De 10h à 16h;703
SAINT-CYR;87393223;Dimanche;2017.0;2017-04-23;C;De 16h à 20h;125
TOCQUEVILLE;87332222;Samedi;2017.0;2017-04-22;C;De 10h à 16h;7
JOUY EN JOSAS;87393512;Samedi;2017.0;2017-04-22;C;Avant 6h;0
PORCHEFONTAINE;87393165;Dimanche;2017.0;2017-04-23;C;De 10h à 16h;225
LES GRESILLONS;87272146;Samedi;2017.0;2017-04-22;C;De 16h à 20h;663
EPINAY SUR SEINE;87271148;Samedi;2017.0;2017-04-22;C;Avant 6h;75
LES ARDOINES;87492108;Samedi;2017.0;2017-04-22;C;De 6h à 10h;522
SAINT-OUEN;87271247;Dimanche;2017.0;2017-04-23;C;De 10h à 16h;488
LONGJUMEAU;87393611;Samedi;2017.0;2017-04-22;C;De 6h à 10h;72
ARPAJON;87545467;JOB;2017.0;2017-04-25;C;De 10h à 16h;687
DOURDAN;87545525;Samedi;2017.0;2017-04-22;C;Avant 6h;26
JUVISY;87545244;Samedi;2017.0;2017-04-22;C;Avant 6h;365
EGLY;87545475;Samedi;2017.0;2017-04-22;C;Avant 6h;11
LA NORVILLE SAINT-GERMAIN LES ARPAJON;87545459;Dimanche;2017.0;2017-04-23;C;Après 20h;24
SAINT-QUENTIN EN YVELINES;87393843;Dimanche;2017.0;2017-04-23;C;Après 20h;79
AVENUE HENRI MARTIN;87381046;Dimanche;2017.0;2017-04-23;C;Après 20h;72
MAROLLES EN HUREPOIX;87545186;Samedi;2017.0;2017-04-22;C;Avant 6h;23
MASSY PALAISEAU;87393579;Samedi;2017.0;2017-04-22;C;De 10h à 16h;1212
AMPERE WAGRAM;87771111;Dimanche;2017.0;2017-04-23;C;De 16h à 20h;4
VITRY SUR SEINE;87545293;Dimanche;2017.0;2017-04-23;C;Après 20h;375
PETIT VAUX;87393652;Samedi;2017.0;2017-04-22;C;De 16h à 20h;54
VAUBOYEN;87393538;Dimanche;2017.0;2017-04-23;C;De 10h à 16h;28
AVENUE DU PRESIDENT KENNEDY - MAISON DE RADIO FRANCE;87543207;Dimanche;2017.0;2017-04-23;C;De 10h à 16h;389
